0x397184f6b76	19	0
0x397184f83e0	20	0
0x397184f8da4	26	0
0x39718e7f460	16	0
0x39718e80d9b	19	0
0x39718e81793	20	0
0x39718e82087	26	0
0x39719808bbd	16	1
0x397198098c2	19	0
0x3971980b161	20	0
0x3971980baf0	26	0
0x3971a1921e1	16	0
0x3971a193b50	19	0
0x3971a194514	20	0
0x3971a194e3b	26	0
0x3971ab1b8d6	16	1
0x3971ab1c50b	19	0
0x3971ab1dd0d	20	0
0x3971ab1e6d1	26	0
0x3971b4a4f62	16	0
0x3971b4a6904	19	0
0x3971b4a6de6	20	0
0x3971b4a84e4	26	0
0x3971be2e4ea	16	1
0x3971be2fec0	19	0
0x3971be30884	20	0
0x3971be31248	26	0
0x3971c7b7bde	16	0
0x3971c7b95b5	19	0
0x3971c7b9fad	20	0
0x3971c7ba8d5	26	0
0x3971d141236	16	1
0x3971d142bd9	19	0
0x3971d1435d1	20	0
0x3971d143ef9	26	0
0x3971daca85b	16	0
0x3971dacc195	19	0
0x3971daccb59	20	0
0x3971dacd481	26	0
0x3971e454124	16	1
0x3971e454ec5	19	0
0x3971e45672f	20	0
0x3971e4570f3	26	0
0x3971eddd5a7	16	0
0x3971eddeee2	19	0
0x3971eddf8da	20	0
0x3971ede0201	26	0
0x3971f766bcb	16	1
0x3971f768672	19	0
0x3971f768b88	20	0
0x3971f76a286	26	0
0x397200f028c	16	0
0x397200f1b2a	19	0
0x397200f24ee	20	0
0x397200f2e16	26	0
0x39720a79980	16	1
0x39720a7b323	19	0
0x39720a7bd4f	20	0
0x39720a7c677	26	0
0x39721402f70	16	0
0x39721404876	19	0
0x397214052a3	20	0
0x39721405b96	26	0
0x39721d8c665	16	1
0x39721d8e007	19	0
0x39721d8e9cb	20	0
0x39721d8f2f3	26	0
0x39722715cf1	16	0
0x397227175f7	19	0
0x39722717fbb	20	0
0x397227188af	26	0
0x3972309f2ad	16	1
0x397230a0cb8	19	0
0x397230a167c	20	0
0x397230a1fa3	26	0
0x39723a289d5	16	0
0x39723a2a378	19	0
0x39723a2ada4	20	0
0x39723a2b698	26	0
0x397243b2062	16	1
0x397243b3a38	19	0
0x397243b4430	20	0
0x397243b4d58	26	0
0x39724d3b61e	16	0
0x39724d3cfc0	19	0
0x39724d3d984	20	0
0x39724d3e278	26	0
0x397256c4d46	16	1
0x397256c67ed	19	0
0x397256c6d03	20	0
0x397256c8401	26	0
0x3972604e39e	16	0
0x3972604fcd9	19	0
0x397260506d1	20	0
0x39726050fc4	26	0
0x397269d7ac7	16	1
0x397269d949e	19	0
0x397269d99b4	20	0
0x397269db0b1	26	0
0x39727361083	16	0
0x39727362955	19	0
0x39727363381	20	0
0x39727363ca9	26	0
0x39727cea743	16	1
0x39727cec0b2	19	0
0x39727cecaaa	20	0
0x39727ced39d	26	0
0x39728673dd0	16	0
0x3972867570a	19	0
0x39728676136	20	0
0x39728676a5e	26	0
0x39728ffd428	16	1
0x39728ffedfe	19	0
0x39728fff7c2	20	0
0x397290000ea	26	0
0x39729986ae8	16	0
0x39729988422	19	0
0x39729988e1b	20	0
0x39729989742	26	0
0x3972a310140	16	1
0x3972a311c4f	19	0
0x3972a312165	20	0
0x3972a313863	26	0
0x3972ac99869	16	0
0x3972ac9a4d2	19	0
0x3972ac9bd3c	20	0
0x3972ac9c700	26	0
0x3972b622e25	16	1
0x3972b62482f	19	0
0x3972b6251f3	20	0
0x3972b625b1b	26	0
0x3972bfac4b1	16	0
0x3972bfade1f	19	0
0x3972bfae7e3	20	0
0x3972bfaf10b	26	0
0x3972c935b09	16	1
0x3972c937514	19	0
0x3972c937f0c	20	0
0x3972c938834	26	0
0x3972d2bf1ca	16	0
0x3972d2c0ad0	19	0
0x3972d2c14c8	20	0
0x3972d2c1dbc	26	0
0x3972dc487ee	16	1
0x3972dc4a261	19	0
0x3972dc4ac8d	20	0
0x3972dc4b5b5	26	0
0x3972e5d1eae	16	0
0x3972e5d37b4	19	0
0x3972e5d41ac	20	0
0x3972e5d4aa0	26	0
0x3972ef5b506	16	1
0x3972ef5cea9	19	0
0x3972ef5d8a1	20	0
0x3972ef5e1fd	26	0
0x3972f8e4b93	16	0
0x3972f8e6501	19	0
0x3972f8e6f2d	20	0
0x3972f8e7855	26	0
0x3973026e21f	16	1
0x3973026fbf5	19	0
0x397302705b9	20	0
0x39730270ee1	26	0
0x39730bf7913	16	0
0x39730bf921a	19	0
0x39730bf9c46	20	0
0x39730bfa56e	26	0
0x39731580f03	16	1
0x39731582942	19	0
0x3973158333a	20	0
0x39731583c96	26	0
0x39731f0a660	16	0
0x39731f0b2fd	19	0
0x39731f0cc37	20	0
0x39731f0d5fb	26	0
0x39732893cec	16	1
0x397328949be	19	0
0x397328961bf	20	0
0x39732896b83	26	0
0x3973321d2dc	16	0
0x3973321ebae	19	0
0x3973321f53e	20	0
0x3973321fe66	26	0
0x39733ba68cc	16	1
0x39733ba82d7	19	0
0x39733ba8c9b	20	0
0x39733ba95c3	26	0
0x3973452ff8d	16	0
0x397345318fb	19	0
0x39734532327	20	0
0x39734532c4f	26	0
0x39734eb964d	16	1
0x39734ebb058	19	0
0x39734ebb5a2	20	0
0x39734ebcc6b	26	0
0x39735842cd9	16	0
0x3973584467c	19	0
0x39735845074	20	0
0x3973584599c	26	0
0x397361cc332	16	1
0x397361cdd70	19	0
0x397361ce252	20	0
0x397361cf91c	26	0
0x39736b559f2	16	0
0x39736b5732c	19	0
0x39736b57cf0	20	0
0x39736b58618	26	0
0x397374df04a	16	1
0x397374e0a21	19	0
0x397374e13e5	20	0
0x397374e1d0c	26	0
0x39737e686d6	16	0
0x39737e69fdd	19	0
0x39737e6a9d5	20	0
0x39737e6b2fc	26	0
0x397387f1d97	16	1
0x397387f376d	19	0
0x397387f3c83	20	0
0x397387f534d	26	0
0x3973917b387	16	0
0x3973917cd29	19	0
0x3973917d721	20	0
0x3973917e049	26	0
0x39739b04a47	16	1
0x39739b0641e	19	0
0x39739b06e16	20	0
0x39739b0773e	26	0
0x3973a48e108	16	0
0x3973a48fa0e	19	0
0x3973a490406	20	0
0x3973a490cfa	26	0
0x3973ae17760	16	1
0x3973ae19102	19	0
0x3973ae19ac6	20	0
0x3973ae1a3ee	26	0
0x3973b7a0d84	16	0
0x3973b7a26be	19	0
0x3973b7a30b6	20	0
0x3973b7a39aa	26	0
0x3973c12a3dc	16	1
0x3973c12be4f	19	0
0x3973c12c847	20	0
0x3973c12d16f	26	0
0x3973cab3ad0	16	0
0x3973cab53a3	19	0
0x3973cab5d9b	20	0
0x3973cab66c2	26	0
0x3973d43d129	16	1
0x3973d43eb67	19	0
0x3973d43f049	20	0
0x3973d440713	26	0
0x3973ddc681d	16	0
0x3973ddc81f4	19	0
0x3973ddc870a	20	0
0x3973ddc9dd3	26	0
0x3973e74fdd9	16	1
0x3973e751818	19	0
0x3973e7521dc	20	0
0x3973e752b04	26	0
0x3973f0d94cd	16	0
0x3973f0dae08	19	0
0x3973f0db7cc	20	0
0x3973f0dc0f4	26	0
0x3973fa62b26	16	1
0x3973fa644fc	19	0
0x3973fa64ec0	20	0
0x3973fa657e8	26	0
0x397403ec17e	16	0
0x397403edab8	19	0
0x397403ee4b0	20	0
0x397403eedd8	26	0
0x39740d7590f	16	1
0x39740d765ac	19	0
0x39740d77dae	20	0
0x39740d78772	26	0
0x397416fee62	16	0
0x3974170079d	19	0
0x397417011c9	20	0
0x39741701abd	26	0
0x39742088557	16	1
0x39742089ef9	19	0
0x3974208a925	20	0
0x3974208b24d	26	0
0x39742a11baf	16	0
0x39742a134b5	19	0
0x39742a13ead	20	0
0x39742a147d5	26	0
0x3974339b1d3	16	1
0x3974339cbde	19	0
0x3974339d56e	20	0
0x3974339de95	26	0
0x39743d24893	16	0
0x39743d261ce	19	0
0x39743d26bc6	20	0
0x39743d274ee	26	0
0x397446adf88	16	1
0x397446af9c7	19	0
0x397446afedd	20	0
0x397446b15da	26	0
0x397450376b0	16	0
0x397450383ea	19	0
0x39745039d58	20	0
0x3974503a71c	26	0
0x397459c0c38	16	1
0x397459c260f	19	0
0x397459c2fd3	20	0
0x397459c38fb	26	0
0x3974634a291	16	0
0x3974634bb97	19	0
0x3974634c55b	20	0
0x3974634ce83	26	0
0x39746cd38e9	16	1
0x39746cd52bf	19	0
0x39746cd5d20	20	0
0x39746cd6647	26	0
0x3974765cf75	16	0
0x3974765e8af	19	0
0x3974765f273	20	0
0x3974765fb67	26	0
0x39747fe6706	16	1
0x39747fe73d7	19	0
0x39747fe8c41	20	0
0x39747fe9605	26	0
0x3974896fc8e	16	0
0x397489715c8	19	0
0x39748971fc0	20	0
0x397489728e8	26	0
0x397492f934e	16	1
0x397492facf0	19	0
0x397492fb71d	20	0
0x397492fc044	26	0
0x39749c82a0e	16	0
0x39749c843e5	19	0
0x39749c848fb	20	0
0x39749c85ff8	26	0
0x3974a60bf96	16	1
0x3974a60d905	19	0
0x3974a60e2c9	20	0
0x3974a60ec24	26	0
0x3974af95727	16	0
0x3974af970fd	19	0
0x3974af97614	20	0
0x3974af98cdd	26	0
0x3974b91ed4b	16	1
0x3974b92078a	19	0
0x3974b921182	20	0
0x3974b921aaa	26	0
0x3974c2a83d7	16	0
0x3974c2a9cde	19	0
0x3974c2aa6d6	20	0
0x3974c2aafc9	26	0
0x3974cc31a2f	16	1
0x3974cc334d6	19	0
0x3974cc339ec	20	0
0x3974cc350b6	26	0
0x3974d5bb054	16	0
0x3974d5bc8f2	19	0
0x3974d5bd2b6	20	0
0x3974d5bdbdd	26	0
0x3974df44818	16	1
0x3974df454ea	19	0
0x3974df46d20	20	0
0x3974df476e4	26	0
0x3974e8cdda0	16	0
0x3974e8cf6a6	19	0
0x3974e8d006a	20	0
0x3974e8d0992	26	0
0x3974f257461	16	1
0x3974f258e03	19	0
0x3974f2597fb	20	0
0x3974f25a123	26	0
0x3974fbe0a85	16	0
0x3974fbe2357	19	0
0x3974fbe2d4f	20	0
0x3974fbe3677	26	0
0x3975056a145	16	1
0x3975056bab3	19	0
0x3975056c477	20	0
0x3975056cd9f	26	0
0x39750ef379d	16	0
0x39750ef510c	19	0
0x39750ef5b04	20	0
0x39750ef642c	26	0
0x3975187ce2a	16	1
0x3975187e7cc	19	0
0x3975187f1c4	20	0
0x3975187faec	26	0
0x39752206482	16	0
0x39752207d20	19	0
0x397522086e4	20	0
0x3975220900c	26	0
0x39752b8fb0e	16	1
0x39752b914b1	19	0
0x39752b91e75	20	0
0x39752b9279c	26	0
0x397535191ce	16	0
0x3975351ab71	19	0
0x3975351b569	20	0
0x3975351be5d	26	0
0x39753ea2827	16	1
0x39753ea41c9	19	0
0x39753ea4bc1	20	0
0x39753ea54e9	26	0
0x3975482bee7	16	0
0x3975482d785	19	0
0x3975482e17d	20	0
0x3975482ea71	26	0
0x397551b54d7	16	1
0x397551b6eae	19	0
0x397551b7872	20	0
0x397551b8199	26	0
0x39755b3eb97	16	0
0x39755b4053a	19	0
0x39755b40f66	20	0
0x39755b4185a	26	0
0x397564c8224	16	1
0x397564c9b2a	19	0
0x397564ca522	20	0
0x397564cae7e	26	0
0x39756e518e4	16	0
0x39756e532ef	19	0
0x39756e5386d	20	0
0x39756e54f9e	26	0
0x397577daea0	16	1
0x397577dc80e	19	0
0x397577dd206	20	0
0x397577ddb2e	26	0
0x39758164560	16	0
0x39758165e9b	19	0
0x397581668fb	20	0
0x397581671ef	26	0
0x39758aedc21	16	1
0x39758aef62b	19	0
0x39758aeffef	20	0
0x39758af08e3	26	0
0x397594773b1	16	0
0x39759478d54	19	0
0x3975947926a	20	0
0x3975947a933	26	0
0x39759e00a3e	16	1
0x39759e01743	19	0
0x39759e02fad	20	0
0x39759e03971	26	0
0x3975a789f91	16	0
0x3975a78b968	19	0
0x3975a78c360	20	0
0x3975a78cc54	26	0
0x3975b1135ea	16	1
0x3975b115028	19	0
0x3975b1159ec	20	0
0x3975b116314	26	0
0x3975ba9cc76	16	0
0x3975ba9e5b0	19	0
0x3975ba9ef74	20	0
0x3975ba9f89c	26	0
0x3975c426302	16	1
0x3975c427d0d	19	0
0x3975c428705	20	0
0x3975c428ff9	26	0
0x3975cdafa5f	16	0
0x3975cdb149e	19	0
0x3975cdb19b4	20	0
0x3975cdb307d	26	0
0x3975d738fe7	16	1
0x3975d73a989	19	0
0x3975d73b381	20	0
0x3975d73bca9	26	0
0x3975e0c26a7	16	0
0x3975e0c3fad	19	0
0x3975e0c49a5	20	0
0x3975e0c52cd	26	0
0x3975ea4bcff	16	1
0x3975ea4d772	19	0
0x3975ea4e136	20	0
0x3975ea4ea5e	26	0
0x3975f3d53f4	16	0
0x3975f3d6dca	19	0
0x3975f3d782a	20	0
0x3975f3d8152	26	0
0x3975fd5ea4c	16	1
0x3975fd60457	19	0
0x3975fd6096d	20	0
0x3975fd6206a	26	0
0x397606e8070	16	0
0x397606e990e	19	0
0x397606ea2d2	20	0
0x397606eabfa	26	0
0x39761071798	16	1
0x3976107313b	19	0
0x39761073651	20	0
0x39761074d1a	26	0
0x397619fadbd	16	0
0x397619fc82f	19	0
0x397619fcd46	20	0
0x397619fe477	26	0
0x39762384449	16	1
0x39762385e1f	19	0
0x397623867e3	20	0
0x3976238710b	26	0
0x39762d0dad5	16	0
0x39762d0f3db	19	0
0x39762d0fdd4	20	0
0x39762d106fb	26	0
0x397636970f9	16	1
0x39763698ad0	19	0
0x39763699494	20	0
0x39763699dbc	26	0
0x397640207ee	16	0
0x3976402215c	19	0
0x39764022b88	20	0
0x3976402347c	26	0
0x397649a9ee2	16	1
0x397649aabb3	19	0
0x397649ac486	20	0
0x397649ace4a	26	0
0x3976533349e	16	0
0x39765334da4	19	0
0x39765335768	20	0
0x39765336090	26	0
0x39765cbcb2a	16	1
0x39765cbe501	19	0
0x39765cbeef9	20	0
0x39765cbf821	26	0
0x39766646183	16	0
0x39766647abd	19	0
0x397666484b5	20	0
0x39766648da9	26	0
0x39766fcf877	16	1
0x39766fd12b6	19	0
